age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
52.0,Self-emp-not-inc,194995.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,15024.0,0.0,55.0,United-States,>50K
26.0,Private,316337.0,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,Amer-Indian-qskimo,Male,0.0,0.0,40.0,United-States,<=50K.
45.0,Self-emp-not-inc,114396.0,Bachelors,13.0,Divorced,Prof-specialty,Not-in-family,INVALID,Male,0.0,0.0,35.0,United-States,<=50K
22.0,?,196943.0,Some-college,10.0,Separated,?,INVALID,White,Male,0.0,0.0,25.0,United-States,<=50K
18.0,Private,301948.0,HS-grad,9.0,Never-married,Protective-serv,INVALID,WTHIE,Male,34095.0,0.0,3.0,United-States,<=50K
28.0,Private,41099.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K.
21.0,Private,197387.0,12345,9.0,12345,Handlers-cleaners,Own-child,White,Male,0.0,0.0,20.0,United-States,<=50K
49.0,Federal-gov,229376.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,,White,Male,0.0,0.0,40.0,United-States,>50K
27.0,Private,53147.0,INVALID,9.0,Never-married,Craft-repair,Not-in-family,Balck,Male,0.0,0.0,40.0,United-States,<=50K.
,Self-emp-not-inc,121012.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,,0.0,1977.0,50.0,United-States,>50K.
26.0,Private,292303.0,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,White,Female,0.0,0.0,40.0,United-States,INVALID
56.0,private,121362.0,Bachelors,13.0,Divorced,Other-service,Not-in-family,White,INVALID,0.0,0.0,32.0,United-States,<=50K
36.0,Private,181065.0,Assoc-acdm,12.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
31.0,Private,151484.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,8.0,United-States,<=50K
51.0,Local-gov,146325.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,aMle,0.0,1887.0,40.0,United-States,>50K
43.0,?,218558.0,HS-grad,9.0,Married-civ-spouse,?,Husband,White,Male,0.0,0.0,40.0,United-States,INVALID
35.0,State-gov,184659.0,HS-grad,12345,Married-civ-spouse,Cerf-ariarpt,Husband,White,Male,0.0,1485.0,40.0,United-States,>50K
72.0,State-gov,120733.0,7th-8th,4.0,Widowed,Other-service,Unmarried,kcalb,Female,0.0,0.0,40.0,United-States,<=50K.
26.0,Private,332008.0,Some-college,10.0,Never-married,Craft-repair,Unmarried,Asian-Pac-Islander,Male,0.0,0.0,37.0,Taiwan,<=50K
23.0,Private,111450.0,Some-college,10.0,Never-married,Adm-clerical,Other-relative,Bqack,Male,0.0,0.0,22.0,United-States,<=50K
22.0,State-gov,121471.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
41.0,toSaeptv-,355756.0,Some-college,10.0,Never-married,INVALID,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
49.0,INVALID,99335.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,,Male,0.0,0.0,50.0,United-States,<=50K
65.0,?,106910.0,11th,7.0,Divorced,?,Not-in-family,Asian-Pac-Islander,Female,0.0,0.0,15.0,INVALID,<=50K
28.0,Private,119287.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,15024.0,0.0,28.0,United-States,>50K
50.0,Private,176240.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,>50K.
74.0,Self-emp-not-inc,168951.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,INVALID,Male,0.0,0.0,14.0,United-States,<=50K.
41.0,State-gov,214985.0,HS-grad,9.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
65.0,?,192825.0,7th-8th,4.0,Married-civ-spouse,?,Husband,white,Male,0.0,0.0,25.0,United-States,<=50K
53.0,Local-gov,216931.0,Some-college,10.0,Married-civ-spouse,rPisotecer-vvte,Husband,White,Male,4386.0,0.0,40.0,INVALID,>50K
24.0,Private,198349.0,11th,7.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,30.0,United-States,<=50K.
24.0,Private,376755.0,Some-college,10.0,Never-married,Other-service,Unmarried,White,Female,0.0,0.0,20.0,United-States,<=50K.
,Private,170924.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,7298.0,0.0,40.0,United-States,>50K
32.0,Private,173730.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,MALE,7688.0,0.0,40.0,United-States,>50K
69.0,Private,182862.0,HS-grad,9.0,Never-married,Transport-moving,Not-in-family,White,lase,15831.0,0.0,40.0,United-States,>50K
34.0,Private,150154.0,HS-grad,9.0,,Craft-repair,Husband,White,LEMA,0.0,0.0,50.0,United-States,>50K.
39.0,Private,914261.0,HS-grad,9.0,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
90.0,Private,225063.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,South,<=50K.
29.0,Private,243660.0,Some-college,10.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,45.0,United-States,<=50K.
23.0,Private,193586.0,Some-college,10.0,Seaprated,INVALID,Other-relative,White,Female,0.0,0.0,40.0,United-States,<=50K
61.0,Private,191417.0,9th,5.0,Widowed,Exec-managerial,Not-in-family,Black,Male,0.0,0.0,65.0,United-States,<=50K
20.0,?,162667.0,11th,7.0,Never-married,?,Unmarried,White,Male,0.0,0.0,40.0,El-Salvador,<=50K
67.0,Private,166187.0,HS-grad,9.0,Widowed,Exec-managerial,Unmarried,White,Male,0.0,0.0,38.0,United-States,INVALID
38.0,Private,175360.0,10th,6.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,2559.0,90.0,,>50K
32.0,Private,209103.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,20.0,United-States,>50K
20.0,Private,82777.0,HS-grad,9.0,Married-civ-spouse,Sales,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
49.0,Private,274200.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,72.0,United-States,<=50K.
26.0,Prviate,289980.0,5th-6th,3.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,30.0,mexico,<=50K
28.0,Private,176683.0,Assoc-voc,11.0,Married-civ-spouse,INVALID,Husband,White,Male,0.0,0.0,70.0,INVALID,>50K
31.0,Private,254304.0,10th,6.0,Divorced,Craft-repair,Not-in-family,White,leaM,0.0,0.0,38.0,United-States,<=50K
30.0,Private,100135.0,Bachelors,13.0,Never-married,Sales,Other-relative,White,Female,0.0,0.0,40.0,United-States,<=50K.
22.0,Private,285580.0,Bachelors,13.0,Never-married,Exec-managerial,Own-child,White,Male,0.0,0.0,45.0,United-States,<=50K.
23.0,Private,183789.0,HS-grad,9.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
60.0,Private,83861.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
24.0,Private,200089.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,Geamalatu,<=50K.
35.0,Private,117381.0,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,8614.0,0.0,45.0,United-States,>50K
42.0,Private,107276.0,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,2444.0,40.0,United-States,>50K
81.0,Private,364099.0,Some-college,10.0,Divorced,Adm-clerical,Not-in-family,INVALID,Female,0.0,0.0,20.0,United-States,<=50K
77.0,Private,142646.0,7th-8th,4.0,Widowed,Priv-house-serv,Unmarried,White,Female,0.0,0.0,23.0,United-States,<=50K
45.0,PRIVATE,256367.0,h12t,8.0,12345,Farming-fishing,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,<=50K.
46.0,Private,344415.0,INVALID,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,>50K.
56.0,Self-emp-not-inc,119069.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Husband,White,INVALID,0.0,0.0,40.0,United-States,>50K
18.0,Private,130652.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,25.0,United-States,<=50K
67.0,Private,257557.0,7th-8th,4.0,12345,Transport-moving,Husband,Black,Male,10566.0,0.0,40.0,United-States,<=50K
32.0,Self-emp-not-inc,158603.0,Assoc-voc,11.0,Never-married,Sales,Unmarried,White,Female,0.0,0.0,7.0,United-States,<=50K.
51.0,Private,136913.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,INVALID,Male,0.0,0.0,40.0,United-States,<=50K
36.0,Private,188571.0,HS-grad,9.0,Married-civ-spouse,INVALID,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
50.0,Private,210217.0,12543,13.0,Divorced,Sales,Unmarried,Black,Male,0.0,0.0,40.0,United-States,<=50K
41.0,Private,287581.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688.0,0.0,45.0,United-States,>50K.
21.0,Private,204160.0,Some-college,10.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,13.0,United-States,<=50K.
49.0,Private,185385.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
39.0,Self-emp-inc,170502.0,Masters,14.0,Divorced,Exec-managerial,Not-in-family,Black,,0.0,0.0,70.0,United-States,>50K.
26.0,Self-emp-inc,189502.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,80.0,United-States,>50K
34.0,Private,314375.0,oocsA-svc,11.0,Divorced,INVALID,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
30.0,INVALID,202450.0,,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,65.0,United-States,>50K
46.0,Private,52291.0,INVALID,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688.0,0.0,45.0,United-States,>50K
64.0,State-gov,194894.0,croDoaett,16.0,Never-married,Prof-specialty,Not-in-family,White,Female,4787.0,0.0,40.0,United-States,>50K
27.0,,35032.0,Some-college,10.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,>5K0
17.0,Private,297246.0,11th,7.0,Never-married,INVALID,Own-child,White,Female,0.0,0.0,9.0,United-States,<=50K
29.0,Federal-gov,208534.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,80.0,United-States,<=50K
32.0,Private,364657.0,INVALID,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,INVALID,<=50K
37.0,Private,177181.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,5kK<=
59.0,INVALID,158813.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,INVALID,>50K
54.0,Private,286989.0,Precshool,1.0,Married-civ-spouse,Farming-fishing,Husband,INVALID,INVALID,0.0,0.0,60.0,INVALID,<=50K
51.0,Self-emp-not-inc,85877.0,HS-GRAD,9.0,drvocDi,Exec-managerial,Not-in-family,White,leFejm,99999.0,0.0,60.0,United-States,>50K.
35.0,Private,199753.0,INVALID,9.0,INVALID,Machine-op-inspct,Own-child,White,Male,0.0,0.0,48.0,United-States,<=50K
45.0,Local-gov,209482.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,45.0,United-States,>50K
30.0,Private,257849.0,7th-8th,4.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,48.0,United-States,<=50K
48.0,State-gov,106377.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,65.0,United-States,>50K
40.0,Private,184471.0,Some-college,10.0,Divorced,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K.
12345,Private,199005.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,25.0,United-States,<=50K.
27.0,Federal-gov,491607.0,Some-college,10.0,Married-civ-spouse,INVALID,INVALID,Black,Male,0.0,0.0,32.0,United-States,<=50K.
31.0,Private,168387.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688.0,0.0,40.0,Canada,>50K
62.0,Private,88055.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,60.0,United-States,>50K
35.0,Private,116369.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K.
22.0,Private,362589.0,Assoc-acdm,12.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,15.0,United-States,<=50K
25.0,Private,298225.0,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,35.0,United-States,<=50K
52.0,Private,279344.0,Masters,14.0,Married-civ-spouse,Exec-managerial,INVALID,White,Female,15024.0,0.0,60.0,United-States,>50K.
21.0,Private,228649.0,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K.
62.0,Local-gov,206063.0,Some-college,10.0,Divorced,Other-service,Not-in-family,White,Male,0.0,0.0,45.0,United-States,<=50K
25.0,State-gov,328697.0,Some-college,10.0,Divorced,Protective-serv,Other-relative,White,Male,0.0,0.0,45.0,United-States,<=50K
39.0,Private,301628.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,40.0,United-States,.5>K
33.0,State-gov,209768.0,Doctorate,16.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K.
58.0,Local-gov,259216.0,9th,5.0,INVALID,Other-service,Not-in-family,White,INVALID,0.0,0.0,40.0,United-States,<=50K
47.0,Private,152073.0,HS-grad,9.0,DIVORCED,Machine-op-inspct,Unmarried,tieh,Female,0.0,0.0,40.0,United-States,<=50K
34.0,Private,100593.0,Some-college,10.0,,Prof-specialty,Unmarried,White,Female,0.0,0.0,6.0,United-States,<=50K
31.0,Private,154227.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,43.0,United-States,>50K
58.0,Private,197642.0,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,39.0,United-States,<=50K
38.0,Local-gov,255454.0,Bachelors,13.0,Separated,Prof-specialty,Unmarried,Black,Male,0.0,0.0,40.0,United-States,<=50K
20.0,Private,184779.0,Some-college,10.0,Never-married,Tech-support,Own-child,White,Female,0.0,0.0,20.0,United-States,<=50K
17.0,?,914261,11th,7.0,Never-married,?,Own-child,White,Female,0.0,0.0,20.0,United-States,<=50K
32.0,Private,53373.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,36.0,United-States,<=50K
25.0,Private,313930.0,11th,7.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,Mexico,<=50K
41.0,Private,32627.0,INVALID,9.0,Divorced,Other-service,Not-in-family,INVALID,Male,0.0,0.0,40.0,United-States,<=50K.
22.0,Private,209034.0,Some-college,10.0,INVALID,Other-service,Not-in-family,White,Female,0.0,0.0,35.0,United-States,<=50K.
60.0,Private,914261,Bachelors,13.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,Hugnyra,>50K
25.0,Private,255474.0,Bachelors,13.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
23.0,State-gov,82067.0,Assoc-voc,11.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,K.=05u
31.0,Private,103772.0,Some-college,10.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K.
47.0,Private,145636.0,INVALID,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,>50K.
57.0,Private,250201.0,11th,7.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,52.0,United-States,INVALID
49.0,Private,380922.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,,Male,15024.0,0.0,80.0,United-States,>50K.
19.0,?,194095.0,Some-college,10.0,Never-married,?,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
19.0,Private,101509.0,Some-college,10.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,32.0,United-States,<=50K
30.0,Local-gov,263561.0,HS-grad,9.0,,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,>50k.
21.0,Private,60668.0,HS-grad,9.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,50.0,United-States,<=50K.
40.0,Private,190507.0,HS-grad,9.0,Married-civ-spouse,irftp-areaCr,Husband,White,INVALID,0.0,0.0,60.0,,INVALID
17.0,Private,91141.0,10th,6.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,8.0,United-States,<=50K.
18.0,Private,298860.0,11th,7.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,20.0,United-States,<=50K
20.0,Private,107882.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,20.0,INVALID,INVALID
27.0,Private,130438.0,HS-grad,9.0,Never-married,Machine-op-inspct,Not-in-family,White,Mle,0.0,0.0,40.0,United-States,<=50K
25.0,Private,210794.0,Bachelors,13.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
51.0,Private,24344.0,Assoc-acdm,12.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,INVALID,<=50K
26.0,Private,201481.0,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
29.0,Private,262208.0,Some-college,10.0,Never-married,Other-service,Not-in-family,Black,Female,0.0,0.0,30.0,INVALID,<=50K
41.0,INVALID,523910.0,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,Black,INVALID,0.0,0.0,40.0,United-States,<=50K
32.0,Private,236415.0,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,INVALID,0.0,0.0,40.0,United-States,<=50K.
70.0,Self-emp-not-inc,37203.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,9386.0,0.0,30.0,United-States,>50K
38.0,Private,162551.0,HS-grad,9.0,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0.0,0.0,35.0,Hog,<=50K.
42.0,Private,32080.0,HS-grad,9.0,Separated,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K.
57.0,INVALID,253914.0,1st-4th,2.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,35.0,Mexico,<=50K
19.0,Private,206017.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,,0.0,0.0,15.0,United-States,<=50K.
70.0,?,92593.0,Some-college,10.0,Widowed,?,Not-in-family,White,Female,0.0,0.0,25.0,United-States,<=50K
40.0,Local-gov,218995.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,42.0,United-States,>50K
35.0,?,273558.0,some-college,10.0,Never-married,?,Not-in-family,Black,Male,0.0,0.0,30.0,United-States,INVALID
35.0,State-gov,154410.0,Some-college,10.0,Never-married,-msfinFngriagi,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
28.0,Private,39232.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,45.0,United-States,<=50K
49.0,Private,164200.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,INVALID,White,Male,0.0,0.0,40.0,United-States,<=50K.
20.0,Private,24274.0,HS-grad,9.0,INVALID,Other-service,Unmarried,m-oniiE-dIsenklaAm,Female,0.0,0.0,35.0,United-States,<=50k.
34.0,Private,131552.0,HS-grad,9.0,Never-married,Other-service,own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
33.0,Private,265168.0,Bachelors,13.0,Married-civ-spouse,Sales,INVALID,Black,Male,0.0,0.0,55.0,United-States,<=50K.
24.0,state-gov,163480.0,Masters,14.0,Never-married,Adm-clerical,Not-in-family,Black,Ferale,0.0,0.0,40.0,United-States,<=50K
40.0,Private,408229.0,1st-uth,2.0,derima-Nrreve,12345,Not-in-family,White,Male,0.0,0.0,45.0,El-Salvador,<=50K
50.0,evaStgo-t,297551.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,52.0,United-States,<=50K
,Private,80680.0,HSgrad,9.0,Never-married,INVALID,Not-in-family,White,Female,0.0,0.0,64.0,United-States,<=50K.
61.0,?,42938.0,Bachelors,13.0,Never-married,?,Not-in-family,White,Male,0.0,0.0,7.0,United-States,>50K
31.0,Private,119432.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
34.0,Private,144949.0,HS-grad,9.0,Droceimv,Handlers-cleaners,Own-child,White,Male,0.0,0.0,35.0,United-States,<=50K.
21.0,Private,224632.0,Bachelors,13.0,Never-married,Adm-clerical,Own-child,Black,Female,0.0,0.0,38.0,United-States,<=50K.
32.0,,176998.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
25.0,Private,177147.0,Some-college,10.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
48.0,Private,254809.0,10th,6.0,Divorced,Machine-op-inspct,Unmarried,White,Female,0.0,1594.0,32.0,United-States,<=50K
38.0,Private,91039.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,65.0,United-States,>50K
27.0,Private,80165.0,Some-college,10.0,Separated,Adm-clerical,Unmarried,White,Female,0.0,0.0,20.0,United-States,<=50K
33.0,Private,217460.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,lalM,0.0,0.0,60.0,United-States,
38.0,Private,233194.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,Black,Male,0.0,0.0,40.0,United-States,>50K
47.0,Private,180243.0,Bachelors,13.0,Never-married,Sales,INVALID,White,Female,0.0,0.0,40.0,United-States,=K<5.0
39.0,Private,225707.0,Assoc-voc,11.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,aCu,<=50K.
54.0,Private,35576.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,2415.0,50.0,United-States,>50K
46.0,Federal-gov,362835.0,Assoc-acdm,12.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,Germany,>50K.
35.0,,368140.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,65.0,United-States,>50K.
23.0,INVALID,60668.0,10th,6.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,40.0,Portegal,<=50K
51.0,Private,178241.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0.0,0.0,40.0,United-States,INVALID
44.0,Federal-gov,113597.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,55.0,United-States,>50K
51.0,Private,373448.0,INVALID,10.0,Married-civ-spouse,Exec-managerial,Husband,INVALID,Male,0.0,2002.0,40.0,United-States,<=50K.
18.0,Private,99497.0,h2t1,8.0,Never-married,eerstrhecv-hi,Own-child,Olher,Female,0.0,0.0,30.0,United-States,<=50K.
39.0,INVALID,224541.0,t9h,5.0,Married-civ-spouse,Craft-repair,Husband,INVALID,Male,4386.0,0.0,55.0,Mexico,<=50K.
